N = 246, K = 66 => complexity = 363.372
N = 246, K = 71 => complexity = 363.372
N = 246, K = 76 => complexity = 363.372
N = 246, K = 81 => complexity = 363.372
N = 246, K = 86 => complexity = 320.053
N = 246, K = 91 => complexity = 320.053
N = 246, K = 96 => complexity = 320.053
N = 246, K = 101 => complexity = 320.053
N = 246, K = 106 => complexity = 320.053
N = 246, K = 111 => complexity = 320.053
N = 246, K = 116 => complexity = 320.053
N = 246, K = 121 => complexity = 320.053
N = 246, K = 126 => complexity = 246
N = 246, K = 131 => complexity = 246
N = 246, K = 136 => complexity = 246
N = 246, K = 141 => complexity = 246
N = 246, K = 146 => complexity = 246
N = 246, K = 151 => complexity = 246
N = 246, K = 156 => complexity = 246
N = 246, K = 161 => complexity = 246
N = 246, K = 166 => complexity = 246
N = 246, K = 171 => complexity = 246
N = 246, K = 176 => complexity = 246
N = 246, K = 181 => complexity = 246
N = 246, K = 186 => complexity = 246
N = 246, K = 191 => complexity = 246
N = 246, K = 196 => complexity = 246
N = 246, K = 201 => complexity = 246
N = 246, K = 206 => complexity = 246
N = 246, K = 211 => complexity = 246
N = 246, K = 216 => complexity = 246
N = 246, K = 221 => complexity = 246
N = 246, K = 226 => complexity = 246
N = 246, K = 231 => complexity = 246
N = 246, K = 236 => complexity = 246
N = 246, K = 241 => complexity = 246
N = 246, K = 246 => complexity = 246
N = 251, K = 1 => complexity = 853.318
N = 251, K = 6 => complexity = 655.809
N = 251, K = 11 => complexity = 587.948
N = 251, K = 16 => complexity = 546.199
N = 251, K = 21 => complexity = 512.39
N = 251, K = 26 => complexity = 490.515
N = 251, K = 31 => complexity = 477.676
N = 251, K = 36 => complexity = 446.316
N = 251, K = 41 => complexity = 446.316
N = 251, K = 46 => complexity = 426.441
N = 251, K = 51 => complexity = 402.117
N = 251, K = 56 => complexity = 402.117
N = 251, K = 61 => complexity = 402.117
N = 251, K = 66 => complexity = 370.757
N = 251, K = 71 => complexity = 370.757
N = 251, K = 76 => complexity = 370.757
N = 251, K = 81 => complexity = 370.757
N = 251, K = 86 => complexity = 326.559
N = 251, K = 91 => complexity = 326.559
N = 251, K = 96 => complexity = 326.559
N = 251, K = 101 => complexity = 326.559
N = 251, K = 106 => complexity = 326.559
N = 251, K = 111 => complexity = 326.559
N = 251, K = 116 => complexity = 326.559
N = 251, K = 121 => complexity = 326.559
N = 251, K = 126 => complexity = 251
N = 251, K = 131 => complexity = 251
N = 251, K = 136 => complexity = 251
N = 251, K = 141 => complexity = 251
N = 251, K = 146 => complexity = 251
N = 251, K = 151 => complexity = 251
N = 251, K = 156 => complexity = 251
N = 251, K = 161 => complexity = 251
N = 251, K = 166 => complexity = 251
N = 251, K = 171 => complexity = 251
N = 251, K = 176 => complexity = 251
N = 251, K = 181 => complexity = 251
N = 251, K = 186 => complexity = 251
N = 251, K = 191 => complexity = 251
N = 251, K = 196 => complexity = 251
N = 251, K = 201 => complexity = 251
N = 251, K = 206 => complexity = 251
N = 251, K = 211 => complexity = 251
N = 251, K = 216 => complexity = 251
N = 251, K = 221 => complexity = 251
N = 251, K = 226 => complexity = 251
N = 251, K = 231 => complexity = 251
N = 251, K = 236 => complexity = 251
N = 251, K = 241 => complexity = 251
N = 251, K = 246 => complexity = 251
N = 251, K = 251 => complexity = 251
N = 256, K = 1 => complexity = 872.509
N = 256, K = 6 => complexity = 671.552
N = 256, K = 11 => complexity = 604.602
N = 256, K = 16 => complexity = 564.255
N = 256, K = 21 => complexity = 532.27
N = 256, K = 26 => complexity = 500.286
N = 256, K = 31 => complexity = 487.191
N = 256, K = 36 => complexity = 472.345
N = 256, K = 41 => complexity = 455.207
N = 256, K = 46 => complexity = 434.936
N = 256, K = 51 => complexity = 434.936
N = 256, K = 56 => complexity = 410.127
N = 256, K = 61 => complexity = 410.127
N = 256, K = 66 => complexity = 378.143
N = 256, K = 71 => complexity = 378.143
N = 256, K = 76 => complexity = 378.143
N = 256, K = 81 => complexity = 378.143
N = 256, K = 86 => complexity = 333.064
N = 256, K = 91 => complexity = 333.064
N = 256, K = 96 => complexity = 333.064
N = 256, K = 101 => complexity = 333.064
N = 256, K = 106 => complexity = 333.064
N = 256, K = 111 => complexity = 333.064
N = 256, K = 116 => complexity = 333.064
N = 256, K = 121 => complexity = 333.064
N = 256, K = 126 => complexity = 333.064
N = 256, K = 131 => complexity = 256
N = 256, K = 136 => complexity = 256
N = 256, K = 141 => complexity = 256
N = 256, K = 146 => complexity = 256
N = 256, K = 151 => complexity = 256
N = 256, K = 156 => complexity = 256
N = 256, K = 161 => complexity = 256
N = 256, K = 166 => complexity = 256
N = 256, K = 171 => complexity = 256
N = 256, K = 176 => complexity = 256
N = 256, K = 181 => complexity = 256
N = 256, K = 186 => complexity = 256
N = 256, K = 191 => complexity = 256
N = 256, K = 196 => complexity = 256
N = 256, K = 201 => complexity = 256
N = 256, K = 206 => complexity = 256
N = 256, K = 211 => complexity = 256
N = 256, K = 216 => complexity = 256
N = 256, K = 221 => complexity = 256
N = 256, K = 226 => complexity = 256
N = 256, K = 231 => complexity = 256
N = 256, K = 236 => complexity = 256
N = 256, K = 241 => complexity = 256
N = 256, K = 246 => complexity = 256
N = 256, K = 251 => complexity = 256
N = 256, K = 256 => complexity = 256
N = 261, K = 1 => complexity = 891.743
N = 261, K = 6 => complexity = 687.335
N = 261, K = 11 => complexity = 616.411
N = 261, K = 16 => complexity = 575.275
N = 261, K = 21 => complexity = 542.666
N = 261, K = 26 => complexity = 522
N = 261, K = 31 => complexity = 496.706
N = 261, K = 36 => complexity = 481.571
N = 261, K = 41 => complexity = 464.097
N = 261, K = 46 => complexity = 443.431
N = 261, K = 51 => complexity = 443.431
N = 261, K = 56 => complexity = 418.138
N = 261, K = 61 => complexity = 418.138
N = 261, K = 66 => complexity = 385.529
N = 261, K = 71 => complexity = 385.529
N = 261, K = 76 => complexity = 385.529
N = 261, K = 81 => complexity = 385.529
N = 261, K = 86 => complexity = 385.529
N = 261, K = 91 => complexity = 339.569
N = 261, K = 96 => complexity = 339.569
N = 261, K = 101 => complexity = 339.569
N = 261, K = 106 => complexity = 339.569
N = 261, K = 111 => complexity = 339.569
N = 261, K = 116 => complexity = 339.569
N = 261, K = 121 => complexity = 339.569
N = 261, K = 126 => complexity = 339.569
N = 261, K = 131 => complexity = 261
N = 261, K = 136 => complexity = 261
N = 261, K = 141 => complexity = 261
N = 261, K = 146 => complexity = 261
N = 261, K = 151 => complexity = 261
N = 261, K = 156 => complexity = 261
N = 261, K = 161 => complexity = 261
N = 261, K = 166 => complexity = 261
N = 261, K = 171 => complexity = 261
N = 261, K = 176 => complexity = 261
N = 261, K = 181 => complexity = 261
N = 261, K = 186 => complexity = 261
N = 261, K = 191 => complexity = 261
N = 261, K = 196 => complexity = 261
N = 261, K = 201 => complexity = 261
N = 261, K = 206 => complexity = 261
N = 261, K = 211 => complexity = 261
N = 261, K = 216 => complexity = 261
N = 261, K = 221 => complexity = 261
N = 261, K = 226 => complexity = 261
N = 261, K = 231 => complexity = 261
N = 261, K = 236 => complexity = 261
N = 261, K = 241 => complexity = 261
N = 261, K = 246 => complexity = 261
N = 261, K = 251 => complexity = 261
N = 261, K = 256 => complexity = 261
N = 261, K = 261 => complexity = 261
N = 266, K = 1 => complexity = 911.018
N = 266, K = 6 => complexity = 703.158
N = 266, K = 11 => complexity = 633.136
N = 266, K = 16 => complexity = 586.296
N = 266, K = 21 => complexity = 553.062
N = 266, K = 26 => complexity = 532
N = 266, K = 31 => complexity = 506.222
N = 266, K = 36 => complexity = 490.796
N = 266, K = 41 => complexity = 472.988
N = 266, K = 46 => complexity = 451.926
N = 266, K = 51 => complexity = 451.926
N = 266, K = 56 => complexity = 426.148
N = 266, K = 61 => complexity = 426.148
N = 266, K = 66 => complexity = 426.148
N = 266, K = 71 => complexity = 392.914
N = 266, K = 76 => complexity = 392.914
N = 266, K = 81 => complexity = 392.914
N = 266, K = 86 => complexity = 392.914
N = 266, K = 91 => complexity = 346.074
N = 266, K = 96 => complexity = 346.074
N = 266, K = 101 => complexity = 346.074
N = 266, K = 106 => complexity = 346.074
N = 266, K = 111 => complexity = 346.074
N = 266, K = 116 => complexity = 346.074
N = 266, K = 121 => complexity = 346.074
N = 266, K = 126 => complexity = 346.074
N = 266, K = 131 => complexity = 346.074
N = 266, K = 136 => complexity = 266
N = 266, K = 141 => complexity = 266
N = 266, K = 146 => complexity = 266
N = 266, K = 151 => complexity = 266
N = 266, K = 156 => complexity = 266
N = 266, K = 161 => complexity = 266
N = 266, K = 166 => complexity = 266
N = 266, K = 171 => complexity = 266
N = 266, K = 176 => complexity = 266
N = 266, K = 181 => complexity = 266
N = 266, K = 186 => complexity = 266
N = 266, K = 191 => complexity = 266
N = 266, K = 196 => complexity = 266
N = 266, K = 201 => complexity = 266
N = 266, K = 206 => complexity = 266
N = 266, K = 211 => complexity = 266
N = 266, K = 216 => complexity = 266
N = 266, K = 221 => complexity = 266
N = 266, K = 226 => complexity = 266
N = 266, K = 231 => complexity = 266
N = 266, K = 236 => complexity = 266
N = 266, K = 241 => complexity = 266
N = 266, K = 246 => complexity = 266
N = 266, K = 251 => complexity = 266
N = 266, K = 256 => complexity = 266
N = 266, K = 261 => complexity = 266
N = 266, K = 266 => complexity = 266
N = 271, K = 1 => complexity = 930.335
N = 271, K = 6 => complexity = 719.021
N = 271, K = 11 => complexity = 645.037
N = 271, K = 16 => complexity = 597.317
N = 271, K = 21 => complexity = 563.458
N = 271, K = 26 => complexity = 542
N = 271, K = 31 => complexity = 515.737
N = 271, K = 36 => complexity = 500.022
N = 271, K = 41 => complexity = 481.879
N = 271, K = 46 => complexity = 460.421
N = 271, K = 51 => complexity = 460.421
N = 271, K = 56 => complexity = 434.158
N = 271, K = 61 => complexity = 434.158
N = 271, K = 66 => complexity = 434.158
N = 271, K = 71 => complexity = 400.3
N = 271, K = 76 => complexity = 400.3
N = 271, K = 81 => complexity = 400.3
N = 271, K = 86 => complexity = 400.3
N = 271, K = 91 => complexity = 352.579
N = 271, K = 96 => complexity = 352.579
N = 271, K = 101 => complexity = 352.579
N = 271, K = 106 => complexity = 352.579
N = 271, K = 111 => complexity = 352.579
N = 271, K = 116 => complexity = 352.579
N = 271, K = 121 => complexity = 352.579
N = 271, K = 126 => complexity = 352.579
N = 271, K = 131 => complexity = 352.579
N = 271, K = 136 => complexity = 271
N = 271, K = 141 => complexity = 271
N = 271, K = 146 => complexity = 271
N = 271, K = 151 => complexity = 271
N = 271, K = 156 => complexity = 271
N = 271, K = 161 => complexity = 271
N = 271, K = 166 => complexity = 271
N = 271, K = 171 => complexity = 271
N = 271, K = 176 => complexity = 271
N = 271, K = 181 => complexity = 271
N = 271, K = 186 => complexity = 271
N = 271, K = 191 => complexity = 271
N = 271, K = 196 => complexity = 271
N = 271, K = 201 => complexity = 271
N = 271, K = 206 => complexity = 271
N = 271, K = 211 => complexity = 271
N = 271, K = 216 => complexity = 271
N = 271, K = 221 => complexity = 271
N = 271, K = 226 => complexity = 271
N = 271, K = 231 => complexity = 271
N = 271, K = 236 => complexity = 271
N = 271, K = 241 => complexity = 271
N = 271, K = 246 => complexity = 271
N = 271, K = 251 => complexity = 271
N = 271, K = 256 => complexity = 271
N = 271, K = 261 => complexity = 271
N = 271, K = 266 => complexity = 271
N = 271, K = 271 => complexity = 271
N = 276, K = 1 => complexity = 949.691
N = 276, K = 6 => complexity = 734.921
N = 276, K = 11 => complexity = 661.831
N = 276, K = 16 => complexity = 615.604
N = 276, K = 21 => complexity = 583.448
N = 276, K = 26 => complexity = 552
N = 276, K = 31 => complexity = 525.253
N = 276, K = 36 => complexity = 509.247
N = 276, K = 41 => complexity = 490.77
N = 276, K = 46 => complexity = 490.77
N = 276, K = 51 => complexity = 468.916
N = 276, K = 56 => complexity = 442.169
N = 276, K = 61 => complexity = 442.169
N = 276, K = 66 => complexity = 442.169
N = 276, K = 71 => complexity = 407.685
N = 276, K = 76 => complexity = 407.685
N = 276, K = 81 => complexity = 407.685
N = 276, K = 86 => complexity = 407.685
N = 276, K = 91 => complexity = 407.685
N = 276, K = 96 => complexity = 359.084
N = 276, K = 101 => complexity = 359.084
N = 276, K = 106 => complexity = 359.084
N = 276, K = 111 => complexity = 359.084
N = 276, K = 116 => complexity = 359.084
N = 276, K = 121 => complexity = 359.084
N = 276, K = 126 => complexity = 359.084
N = 276, K = 131 => complexity = 359.084
N = 276, K = 136 => complexity = 359.084
N = 276, K = 141 => complexity = 276
N = 276, K = 146 => complexity = 276
N = 276, K = 151 => complexity = 276
N = 276, K = 156 => complexity = 276
N = 276, K = 161 => complexity = 276
N = 276, K = 166 => complexity = 276
N = 276, K = 171 => complexity = 276
N = 276, K = 176 => complexity = 276
N = 276, K = 181 => complexity = 276
N = 276, K = 186 => complexity = 276
N = 276, K = 191 => complexity = 276
N = 276, K = 196 => complexity = 276
N = 276, K = 201 => complexity = 276
N = 276, K = 206 => complexity = 276
N = 276, K = 211 => complexity = 276
N = 276, K = 216 => complexity = 276
N = 276, K = 221 => complexity = 276
N = 276, K = 226 => complexity = 276
N = 276, K = 231 => complexity = 276
N = 276, K = 236 => complexity = 276
N = 276, K = 241 => complexity = 276
N = 276, K = 246 => complexity = 276
N = 276, K = 251 => complexity = 276
N = 276, K = 256 => complexity = 276
N = 276, K = 261 => complexity = 276
N = 276, K = 266 => complexity = 276
N = 276, K = 271 => complexity = 276
N = 276, K = 276 => complexity = 276
N = 281, K = 1 => complexity = 969.086
N = 281, K = 6 => complexity = 748.235
N = 281, K = 11 => complexity = 673.821
N = 281, K = 16 => complexity = 626.756
N = 281, K = 21 => complexity = 594.018
N = 281, K = 26 => complexity = 562
N = 281, K = 31 => complexity = 549.142
N = 281, K = 36 => complexity = 518.473
N = 281, K = 41 => complexity = 499.66
N = 281, K = 46 => complexity = 499.66
N = 281, K = 51 => complexity = 477.411
N = 281, K = 56 => complexity = 477.411
N = 281, K = 61 => complexity = 450.179
N = 281, K = 66 => complexity = 450.179
N = 281, K = 71 => complexity = 415.071
N = 281, K = 76 => complexity = 415.071
N = 281, K = 81 => complexity = 415.071
N = 281, K = 86 => complexity = 415.071
N = 281, K = 91 => complexity = 415.071
N = 281, K = 96 => complexity = 365.589
N = 281, K = 101 => complexity = 365.589
N = 281, K = 106 => complexity = 365.589
N = 281, K = 111 => complexity = 365.589
N = 281, K = 116 => complexity = 365.589
N = 281, K = 121 => complexity = 365.589
N = 281, K = 126 => complexity = 365.589
N = 281, K = 131 => complexity = 365.589
N = 281, K = 136 => complexity = 365.589
N = 281, K = 141 => complexity = 281
N = 281, K = 146 => complexity = 281
N = 281, K = 151 => complexity = 281
N = 281, K = 156 => complexity = 281
N = 281, K = 161 => complexity = 281
N = 281, K = 166 => complexity = 281
N = 281, K = 171 => complexity = 281
N = 281, K = 176 => complexity = 281
N = 281, K = 181 => complexity = 281
N = 281, K = 186 => complexity = 281
N = 281, K = 191 => complexity = 281
N = 281, K = 196 => complexity = 281
N = 281, K = 201 => complexity = 281
N = 281, K = 206 => complexity = 281
N = 281, K = 211 => complexity = 281
N = 281, K = 216 => complexity = 281
N = 281, K = 221 => complexity = 281
N = 281, K = 226 => complexity = 281
N = 281, K = 231 => complexity = 281
N = 281, K = 236 => complexity = 281
N = 281, K = 241 => complexity = 281
N = 281, K = 246 => complexity = 281
N = 281, K = 251 => complexity = 281
N = 281, K = 256 => complexity = 281
N = 281, K = 261 => complexity = 281
N = 281, K = 266 => complexity = 281
N = 281, K = 271 => complexity = 281
N = 281, K = 276 => complexity = 281
N = 281, K = 281 => complexity = 281
N = 286, K = 1 => complexity = 988.521
N = 286, K = 6 => complexity = 764.22
N = 286, K = 11 => complexity = 690.682
N = 286, K = 16 => complexity = 637.908
N = 286, K = 21 => complexity = 604.588
N = 286, K = 26 => complexity = 583.838
N = 286, K = 31 => complexity = 558.913
N = 286, K = 36 => complexity = 527.698
N = 286, K = 41 => complexity = 508.551
N = 286, K = 46 => complexity = 508.551
N = 286, K = 51 => complexity = 485.905
N = 286, K = 56 => complexity = 485.905
N = 286, K = 61 => complexity = 458.189
N = 286, K = 66 => complexity = 458.189
N = 286, K = 71 => complexity = 458.189
N = 286, K = 76 => complexity = 422.457
N = 286, K = 81 => complexity = 422.457
N = 286, K = 86 => complexity = 422.457
N = 286, K = 91 => complexity = 422.457
N = 286, K = 96 => complexity = 372.095
N = 286, K = 101 => complexity = 372.095
N = 286, K = 106 => complexity = 372.095
N = 286, K = 111 => complexity = 372.095
N = 286, K = 116 => complexity = 372.095
N = 286, K = 121 => complexity = 372.095
N = 286, K = 126 => complexity = 372.095
N = 286, K = 131 => complexity = 372.095
N = 286, K = 136 => complexity = 372.095
N = 286, K = 141 => complexity = 372.095
N = 286, K = 146 => complexity = 286
N = 286, K = 151 => complexity = 286
N = 286, K = 156 => complexity = 286
N = 286, K = 161 => complexity = 286
N = 286, K = 166 => complexity = 286
N = 286, K = 171 => complexity = 286
N = 286, K = 176 => complexity = 286
N = 286, K = 181 => complexity = 286
N = 286, K = 186 => complexity = 286
N = 286, K = 191 => complexity = 286
N = 286, K = 196 => complexity = 286
N = 286, K = 201 => complexity = 286
N = 286, K = 206 => complexity = 286
N = 286, K = 211 => complexity = 286
N = 286, K = 216 => complexity = 286
N = 286, K = 221 => complexity = 286
N = 286, K = 226 => complexity = 286
N = 286, K = 231 => complexity = 286
N = 286, K = 236 => complexity = 286
N = 286, K = 241 => complexity = 286
N = 286, K = 246 => complexity = 286
N = 286, K = 251 => complexity = 286
N = 286, K = 256 => complexity = 286
N = 286, K = 261 => complexity = 286
N = 286, K = 266 => complexity = 286
N = 286, K = 271 => complexity = 286
N = 286, K = 276 => complexity = 286
N = 286, K = 281 => complexity = 286
N = 286, K = 286 => complexity = 286
N = 291, K = 1 => complexity = 1007.99
N = 291, K = 6 => complexity = 780.241
N = 291, K = 11 => complexity = 702.757
N = 291, K = 16 => complexity = 656.284
N = 291, K = 21 => complexity = 615.158
N = 291, K = 26 => complexity = 594.045
N = 291, K = 31 => complexity = 568.685
N = 291, K = 36 => complexity = 553.799
N = 291, K = 41 => complexity = 536.924
N = 291, K = 46 => complexity = 517.442
N = 291, K = 51 => complexity = 494.4
N = 291, K = 56 => complexity = 494.4
N = 291, K = 61 => complexity = 466.199
N = 291, K = 66 => complexity = 466.199
N = 291, K = 71 => complexity = 466.199
N = 291, K = 76 => complexity = 429.842
N = 291, K = 81 => complexity = 429.842
N = 291, K = 86 => complexity = 429.842
N = 291, K = 91 => complexity = 429.842
N = 291, K = 96 => complexity = 429.842
N = 291, K = 101 => complexity = 378.6
N = 291, K = 106 => complexity = 378.6
N = 291, K = 111 => complexity = 378.6
N = 291, K = 116 => complexity = 378.6
N = 291, K = 121 => complexity = 378.6
N = 291, K = 126 => complexity = 378.6
N = 291, K = 131 => complexity = 378.6
N = 291, K = 136 => complexity = 378.6
N = 291, K = 141 => complexity = 378.6
N = 291, K = 146 => complexity = 291
N = 291, K = 151 => complexity = 291
N = 291, K = 156 => complexity = 291
N = 291, K = 161 => complexity = 291
N = 291, K = 166 => complexity = 291
N = 291, K = 171 => complexity = 291
N = 291, K = 176 => complexity = 291
N = 291, K = 181 => complexity = 291
N = 291, K = 186 => complexity = 291
N = 291, K = 191 => complexity = 291
N = 291, K = 196 => complexity = 291
N = 291, K = 201 => complexity = 291
N = 291, K = 206 => complexity = 291
N = 291, K = 211 => complexity = 291
N = 291, K = 216 => complexity = 291
N = 291, K = 221 => complexity = 291
N = 291, K = 226 => complexity = 291
N = 291, K = 231 => complexity = 291
N = 291, K = 236 => complexity = 291
N = 291, K = 241 => complexity = 291
N = 291, K = 246 => complexity = 291
N = 291, K = 251 => complexity = 291
N = 291, K = 256 => complexity = 291
N = 291, K = 261 => complexity = 291
N = 291, K = 266 => complexity = 291
N = 291, K = 271 => complexity = 291
N = 291, K = 276 => complexity = 291
N = 291, K = 281 => complexity = 291
N = 291, K = 286 => complexity = 291
N = 291, K = 291 => complexity = 291
N = 296, K = 1 => complexity = 1027.5
N = 296, K = 6 => complexity = 796.298
N = 296, K = 11 => complexity = 714.832
N = 296, K = 16 => complexity = 667.561
N = 296, K = 21 => complexity = 635.254
N = 296, K = 26 => complexity = 604.252
N = 296, K = 31 => complexity = 578.456
N = 296, K = 36 => complexity = 563.315
N = 296, K = 41 => complexity = 546.149
N = 296, K = 46 => complexity = 526.333
N = 296, K = 51 => complexity = 502.895
N = 296, K = 56 => complexity = 502.895
N = 296, K = 61 => complexity = 474.21
N = 296, K = 66 => complexity = 474.21
N = 296, K = 71 => complexity = 474.21
N = 296, K = 76 => complexity = 437.228
N = 296, K = 81 => complexity = 437.228
N = 296, K = 86 => complexity = 437.228
N = 296, K = 91 => complexity = 437.228
N = 296, K = 96 => complexity = 437.228
N = 296, K = 101 => complexity = 385.105
N = 296, K = 106 => complexity = 385.105
N = 296, K = 111 => complexity = 385.105
N = 296, K = 116 => complexity = 385.105
N = 296, K = 121 => complexity = 385.105
N = 296, K = 126 => complexity = 385.105
N = 296, K = 131 => complexity = 385.105
N = 296, K = 136 => complexity = 385.105
N = 296, K = 141 => complexity = 385.105
N = 296, K = 146 => complexity = 385.105
N = 296, K = 151 => complexity = 296
N = 296, K = 156 => complexity = 296
N = 296, K = 161 => complexity = 296
N = 296, K = 166 => complexity = 296
N = 296, K = 171 => complexity = 296
N = 296, K = 176 => complexity = 296
N = 296, K = 181 => complexity = 296
N = 296, K = 186 => complexity = 296
N = 296, K = 191 => complexity = 296
N = 296, K = 196 => complexity = 296
N = 296, K = 201 => complexity = 296
N = 296, K = 206 => complexity = 296
N = 296, K = 211 => complexity = 296
N = 296, K = 216 => complexity = 296
N = 296, K = 221 => complexity = 296
N = 296, K = 226 => complexity = 296
N = 296, K = 231 => complexity = 296
N = 296, K = 236 => complexity = 296
N = 296, K = 241 => complexity = 296
N = 296, K = 246 => complexity = 296
N = 296, K = 251 => complexity = 296
N = 296, K = 256 => complexity = 296
N = 296, K = 261 => complexity = 296
N = 296, K = 266 => complexity = 296
N = 296, K = 271 => complexity = 296
N = 296, K = 276 => complexity = 296
N = 296, K = 281 => complexity = 296
N = 296, K = 286 => complexity = 296
N = 296, K = 291 => complexity = 296
N = 296, K = 296 => complexity = 296
N = 301, K = 1 => complexity = 1047.05
N = 301, K = 6 => complexity = 812.39
N = 301, K = 11 => complexity = 731.841
N = 301, K = 16 => complexity = 678.837
N = 301, K = 21 => complexity = 645.985
N = 301, K = 26 => complexity = 614.459
N = 301, K = 31 => complexity = 588.227
N = 301, K = 36 => complexity = 572.83
N = 301, K = 41 => complexity = 555.375
N = 301, K = 46 => complexity = 535.224
N = 301, K = 51 => complexity = 511.39
N = 301, K = 56 => complexity = 511.39
N = 301, K = 61 => complexity = 482.22
N = 301, K = 66 => complexity = 482.22
N = 301, K = 71 => complexity = 482.22
N = 301, K = 76 => complexity = 444.613
N = 301, K = 81 => complexity = 444.613
N = 301, K = 86 => complexity = 444.613
N = 301, K = 91 => complexity = 444.613
N = 301, K = 96 => complexity = 444.613
N = 301, K = 101 => complexity = 391.61
N = 301, K = 106 => complexity = 391.61
N = 301, K = 111 => complexity = 391.61
N = 301, K = 116 => complexity = 391.61
N = 301, K = 121 => complexity = 391.61
N = 301, K = 126 => complexity = 391.61
N = 301, K = 131 => complexity = 391.61
N = 301, K = 136 => complexity = 391.61
N = 301, K = 141 => complexity = 391.61
N = 301, K = 146 => complexity = 391.61
N = 301, K = 151 => complexity = 301
N = 301, K = 156 => complexity = 301
N = 301, K = 161 => complexity = 301
N = 301, K = 166 => complexity = 301
N = 301, K = 171 => complexity = 301
N = 301, K = 176 => complexity = 301
N = 301, K = 181 => complexity = 301
N = 301, K = 186 => complexity = 301
N = 301, K = 191 => complexity = 301
N = 301, K = 196 => complexity = 301
N = 301, K = 201 => complexity = 301
N = 301, K = 206 => complexity = 301
N = 301, K = 211 => complexity = 301
N = 301, K = 216 => complexity = 301
N = 301, K = 221 => complexity = 301
N = 301, K = 226 => complexity = 301
N = 301, K = 231 => complexity = 301
N = 301, K = 236 => complexity = 301
N = 301, K = 241 => complexity = 301
N = 301, K = 246 => complexity = 301
N = 301, K = 251 => complexity = 301
N = 301, K = 256 => complexity = 301
N = 301, K = 261 => complexity = 301
N = 301, K = 266 => complexity = 301
N = 301, K = 271 => complexity = 301
N = 301, K = 276 => complexity = 301
N = 301, K = 281 => complexity = 301
N = 301, K = 286 => complexity = 301
N = 301, K = 291 => complexity = 301
N = 301, K = 296 => complexity = 301
N = 301, K = 301 => complexity = 301
N = 306, K = 1 => complexity = 1066.63
N = 306, K = 6 => complexity = 828.516
N = 306, K = 11 => complexity = 743.997
N = 306, K = 16 => complexity = 697.299
N = 306, K = 21 => complexity = 656.715
N = 306, K = 26 => complexity = 624.666
N = 306, K = 31 => complexity = 597.998
N = 306, K = 36 => complexity = 582.346
N = 306, K = 41 => complexity = 564.6
N = 306, K = 46 => complexity = 544.114
N = 306, K = 51 => complexity = 544.114
N = 306, K = 56 => complexity = 519.885
N = 306, K = 61 => complexity = 519.885
N = 306, K = 66 => complexity = 490.23
N = 306, K = 71 => complexity = 490.23
N = 306, K = 76 => complexity = 490.23
N = 306, K = 81 => complexity = 451.999
N = 306, K = 86 => complexity = 451.999
N = 306, K = 91 => complexity = 451.999
N = 306, K = 96 => complexity = 451.999
N = 306, K = 101 => complexity = 451.999
N = 306, K = 106 => complexity = 398.115
N = 306, K = 111 => complexity = 398.115
N = 306, K = 116 => complexity = 398.115
N = 306, K = 121 => complexity = 398.115
N = 306, K = 126 => complexity = 398.115
N = 306, K = 131 => complexity = 398.115
N = 306, K = 136 => complexity = 398.115
N = 306, K = 141 => complexity = 398.115
N = 306, K = 146 => complexity = 398.115
N = 306, K = 151 => complexity = 398.115
N = 306, K = 156 => complexity = 306
N = 306, K = 161 => complexity = 306
N = 306, K = 166 => complexity = 306
N = 306, K = 171 => complexity = 306
N = 306, K = 176 => complexity = 306
N = 306, K = 181 => complexity = 306
N = 306, K = 186 => complexity = 306
N = 306, K = 191 => complexity = 306
N = 306, K = 196 => complexity = 306
N = 306, K = 201 => complexity = 306
N = 306, K = 206 => complexity = 306
N = 306, K = 211 => complexity = 306
N = 306, K = 216 => complexity = 306
N = 306, K = 221 => complexity = 306
N = 306, K = 226 => complexity = 306
N = 306, K = 231 => complexity = 306
N = 306, K = 236 => complexity = 306
N = 306, K = 241 => complexity = 306
N = 306, K = 246 => complexity = 306
N = 306, K = 251 => complexity = 306
N = 306, K = 256 => complexity = 306
N = 306, K = 261 => complexity = 306
N = 306, K = 266 => complexity = 306
N = 306, K = 271 => complexity = 306
N = 306, K = 276 => complexity = 306
N = 306, K = 281 => complexity = 306
N = 306, K = 286 => complexity = 306
N = 306, K = 291 => complexity = 306
N = 306, K = 296 => complexity = 306
N = 306, K = 301 => complexity = 306
N = 306, K = 306 => complexity = 306
N = 311, K = 1 => complexity = 1086.25
N = 311, K = 6 => complexity = 842.054
N = 311, K = 11 => complexity = 761.066
N = 311, K = 16 => complexity = 708.692
N = 311, K = 21 => complexity = 667.446
N = 311, K = 26 => complexity = 634.873
N = 311, K = 31 => complexity = 622
N = 311, K = 36 => complexity = 591.861
N = 311, K = 41 => complexity = 573.826
N = 311, K = 46 => complexity = 553.005
N = 311, K = 51 => complexity = 553.005
N = 311, K = 56 => complexity = 528.38
N = 311, K = 61 => complexity = 528.38
N = 311, K = 66 => complexity = 498.241
N = 311, K = 71 => complexity = 498.241
N = 311, K = 76 => complexity = 498.241
N = 311, K = 81 => complexity = 459.385
N = 311, K = 86 => complexity = 459.385
N = 311, K = 91 => complexity = 459.385
N = 311, K = 96 => complexity = 459.385
N = 311, K = 101 => complexity = 459.385
N = 311, K = 106 => complexity = 404.62
